1	1	1	1	1	1	-0.25	-0.25	1	-0.25	1	1	1	-0.25	1	-0.25	-0.25	1	-0.25	-0.25	-0.25	1	1	1	0	1	-0.25	1	1	1	5	2.75	1.5	4	5.75	12	5.5	8.5	1.5	2.75
1	-0.25	1	1	1	-0.25	-0.25	-0.25	-0.25	-0.25	1	-0.25	-0.25	-0.25	-0.25	1	-0.25	1	1	-0.25	-0.25	-0.25	-0.25	1	-0.25	1	-0.25	1	1	1	2	1.75	0.5	0	3.25	6	7	7	4.5	1.5
1	-0.25	1	1	1	1	1	1	1	-0.25	1	-0.25	1	-0.25	-0.25	1	1	1	-0.25	-0.25	-0.25	1	1	-0.25	-0.25	1	-0.25	1	-0.25	1	5	4.25	2.5	5	7	12	5.5	8.5	1.5	2.75
-0.25	-0.25	-0.25	-0.25	0	-0.25	1	-0.25	-0.25	-0.25	0	1	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	0	-0.25	0	1	1	-0.25	-0.25	1	1	1	-0.25	-0.25	0.5	0.75	0	2.75	0.5	0.25	6.5	8	1.5	5.25
1	-0.25	1	-0.25	1	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	1	-0.25	-0.25	-0.25	-0.25	1	-0.25	1	-0.25	-0.25	-0.25	1	-0.25	1.5	0.5	0	2	4	0.25	6.5	8	1.5	5.25
-0.25	-0.25	0	-0.25	1	-0.25	-0.25	0	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	1	0	-0.25	-0.25	0	-0.25	-0.25	1	1	-0.25	1	1	-0.25	1	1	1	0	1	0	3	2.5	0.25	6.5	8	1.5	5.25
-0.25	-0.25	0	1	0	0	0	0	-0.25	-0.25	0	1	-0.25	0	0	-0.25	-0.25	1	0	-0.25	0	1	1	0	1	1	0	-0.25	-0.25	-0.25	0	3	0	2.5	4.25	9.75	6	5	0	3
-0.25	1	-0.25	-0.25	-0.25	1	-0.25	1	-0.25	1	-0.25	-0.25	1	-0.25	1	1	-0.25	1	-0.25	1	1	-0.25	1	-0.25	-0.25	1	1	1	1	-0.25	1	0.25	0	2.5	4.5	9.75	6	5	0	3
0	-0.25	0	0	1	0	-0.25	0	-0.25	0	-0.25	-0.25	0	-0.25	0	-0.25	0	-0.25	0	0	0	1	-0.25	0	0	1	0	-0.25	-0.25	0	0	0.5	0.25	1.5	2.25	9.75	6	5	0	3
-0.25	-0.25	1	-0.25	-0.25	-0.25	-0.25	-0.25	1	-0.25	-0.25	-0.25	-0.25	1	-0.25	1	1	1	1	1	-0.25	1	1	1	1	1	0	1	1	1	2.5	5	3	5.5	7.5	14	7	8.5	4.5	3
1	-0.25	1	1	1	1	1	1	1	-0.25	1	-0.25	1	1	1	1	0	1	-0.25	1	1	1	1	-0.25	1	1	1	1	1	1	1.5	5.5	2.5	5.25	9.5	14	7	8.5	4.5	3
1	-0.25	-0.25	1	1	1	-0.25	1	-0.25	-0.25	1	-0.25	-0.25	-0.25	1	1	-0.25	-0.25	-0.25	1	1	1	1	1	1	1	1	1	1	1	1	5.5	2.25	4.5	8.75	14	7	8.5	4.5	3
-0.25	1	1	-0.25	-0.25	1	1	0	0	0	1	-0.25	0	0	1	1	-0.25	-0.25	-0.25	-0.25	1	1	1	0	-0.25	1	-0.25	1	-0.25	0	0.25	4	2.5	4.75	3.5	10.75	5.5	3	1.5	2.25
0	0	1	0	0	1	-0.25	-0.25	-0.25	0	1	1	-0.25	-0.25	1	1	1	-0.25	1	1	1	1	1	1	1	1	1	1	1	-0.25	1.5	4	1	5	6	10.75	5.5	3	1.5	2.25
1	0	-0.25	0	0	-0.25	0	0	0	1	0	-0.25	0	1	-0.25	1	-0.25	1	-0.25	-0.25	0	1	1	0	0	1	1	1	1	0	0.5	1.5	1.5	4	5.25	10.75	5.5	3	1.5	2.25
-0.25	0	1	-0.25	1	1	1	0	0	0	1	0	0	0	0	1	0	-0.25	0	0	-0.25	1	1	0	0	1	0	0	0	0	0.75	2	2.5	3.5	3	10.75	5	2.5	1.5	1.25
1	-0.25	1	1	-0.25	1	-0.25	-0.25	-0.25	0	1	-0.25	0	-0.25	0	-0.25	1	1	1	0	1	1	1	0	1	1	1	1	-0.25	0	1	3	1	5.5	5	10.75	5	2.5	1.5	1.25
1	1	0	-0.25	1	1	0	0	0	0	1	-0.25	-0.25	-0.25	0	0	0	-0.25	-0.25	1	1	1	1	0	1	1	-0.25	1	-0.25	-0.25	0.25	0	0.25	4.25	6.5	10.75	5	2.5	1.5	1.25
1	-0.25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.25	1	1	1	1	1	1	1	-0.25	1	1	-0.25	4.5	4	3.25	5	8.5	9.5	6.5	8	1.5	3.75
1	1	-0.25	1	0	1	-0.25	-0.25	-0.25	-0.25	1	-0.25	-0.25	0	0	1	1	1	0	-0.25	1	1	1	1	1	1	1	1	1	1	2.5	3.25	0.5	4.25	8.75	11	7	6.75	3.5	3
1	-0.25	0	-0.25	-0.25	1	-0.25	-0.25	-0.25	-0.25	-0.25	1	-0.25	-0.25	-0.25	1	-0.25	1	0	-0.25	1	1	1	1	-0.25	1	1	1	1	-0.25	0.5	1.5	1	2.5	6.25	9.5	6.5	8	1.5	3.75
-0.25	-0.25	0	1	0	-0.25	0	-0.25	-0.25	0	-0.25	0	-0.25	-0.25	1	-0.25	-0.25	-0.25	0	-0.25	1	-0.25	1	1	1	1	-0.25	1	-0.25	-0.25	1	2	0.5	3.25	2.75	9.5	6.5	8	1.5	3.75
1	-0.25	1	-0.25	1	-0.25	1	-0.25	-0.25	0	-0.25	-0.25	-0.25	-0.25	1	1	1	1	-0.25	-0.25	1	-0.25	1	1	-0.25	-0.25	1	1	-0.25	-0.25	3.5	3	0.25	4.5	7.75	11	7	6.75	3.5	3
-0.25	0	0	1	-0.25	-0.25	-0.25	0	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	0	-0.25	-0.25	0	-0.25	0	0	1	0	-0.25	1	0	1	1	0	0.5	0.5	0.25	2.5	2	11	7	6.75	3.5	3
1	-0.25	1	-0.25	1	1	1	1	-0.25	-0.25	1	-0.25	-0.25	1	-0.25	1	1	1	1	1	1	-0.25	1	-0.25	1	1	1	1	1	-0.25	4.5	3	4	5.25	9.5	3.75	6	5.75	3.5	5.75
1	-0.25	1	-0.25	1	1	-0.25	1	0	-0.25	-0.25	-0.25	1	1	1	1	-0.25	1	-0.25	-0.25	1	1	1	1	1	1	1	1	1	1	1.75	3	1.5	5.5	6	3.75	6	5.75	3.5	5.75
1	1	1	1	-0.25	1	-0.25	0	1	-0.25	-0.25	-0.25	-0.25	1	1	1	-0.25	-0.25	-0.25	-0.25	1	1	1	1	1	1	-0.25	1	1	-0.25	2	3.25	1.75	4.5	8	11.25	7	8	4.5	5.75
-0.25	-0.25	1	-0.25	1	1	-0.25	-0.25	-0.25	-0.25	-0.25	1	1	-0.25	1	1	1	1	-0.25	-0.25	1	-0.25	1	-0.25	-0.25	1	-0.25	1	-0.25	1	1.5	2	0	5	5.25	11.25	7	8	4.5	5.75
-0.25	1	-0.25	1	-0.25	1	-0.25	-0.25	-0.25	-0.25	1	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	1	-0.25	-0.25	1	1	1	1	-0.25	1	1	1	1	-0.25	3	5.5	0	3.5	9	11.25	7	8	4.5	5.75
1	1	0	-0.25	1	1	1	0	-0.25	0	0	-0.25	1	0	1	1	-0.25	-0.25	-0.25	-0.25	1	1	1	1	1	1	1	-0.25	1	-0.25	0.5	4	0	5	2.25	3.75	6	5.75	3.5	5.75
-0.25	-0.25	-0.25	1	1	1	-0.25	-0.25	0	-0.25	1	1	-0.25	1	1	-0.25	-0.25	1	-0.25	-0.25	1	1	1	-0.25	-0.25	1	1	1	0	1	1	2.5	2.5	3.5	6.25	9.5	7	4	2.5	0.5
1	0	0	1	-0.25	-0.25	-0.25	0	-0.25	0	1	-0.25	1	-0.25	-0.25	-0.25	1	1	0	-0.25	1	-0.25	1	0	1	1	-0.25	1	-0.25	1	1.5	2.5	1	3.5	3.5	9.5	7	4	2.5	0.5
-0.25	0	1	0	-0.25	-0.25	0	-0.25	-0.25	-0.25	1	-0.25	0	1	0	1	-0.25	1	1	1	-0.25	-0.25	1	0	-0.25	1	-0.25	1	-0.25	-0.25	4	1.75	1.5	3.25	5.5	9.75	6	4.25	1.5	3.25
1	0	1	-0.25	0	-0.25	-0.25	-0.25	-0.25	0	1	-0.25	0	0	-0.25	1	-0.25	1	-0.25	1	-0.25	-0.25	1	1	1	-0.25	-0.25	1	-0.25	-0.25	1.5	1.25	3.75	1.25	3.5	9.5	7	4	2.5	0.5
-0.25	-0.25	-0.25	1	1	-0.25	-0.25	-0.25	-0.25	-0.25	1	-0.25	-0.25	1	1	1	-0.25	1	-0.25	-0.25	1	1	1	1	1	-0.25	-0.25	-0.25	-0.25	1	1	3.5	0.75	5.5	8	9.75	6	4.25	1.5	3.25
1	0	0	1	1	-0.25	-0.25	-0.25	-0.25	-0.25	1	1	1	0	0	1	-0.25	-0.25	-0.25	1	1	0	1	-0.25	0	1	-0.25	1	-0.25	-0.25	2	5.5	0.75	2.75	6.75	9.75	6	4.25	1.5	3.25
-0.25	-0.25	1	1	1	1	1	1	0	-0.25	1	1	1	1	1	1	-0.25	1	-0.25	1	1	1	1	1	1	1	1	1	1	1	3.5	4	4	3.25	7.25	11.75	6.5	8.5	4.5	4.25
-0.25	0	-0.25	1	-0.25	1	-0.25	-0.25	-0.25	-0.25	1	1	1	-0.25	1	1	-0.25	1	-0.25	1	1	1	1	1	1	1	1	1	1	-0.25	4	3	4	4.75	8.5	11.75	6.5	8.5	4.5	4.25
1	-0.25	1	-0.25	1	-0.25	-0.25	0	-0.25	0	1	1	-0.25	-0.25	-0.25	1	1	1	-0.25	1	1	1	1	-0.25	-0.25	1	1	1	1	1	2	3.5	4	5	6.25	11.75	6.5	8.5	4.5	4.25
-0.25	-0.25	-0.25	1	1	1	0	0	-0.25	-0.25	1	1	-0.25	-0.25	1	-0.25	-0.25	-0.25	-0.25	-0.25	1	-0.25	1	0	1	1	1	1	1	1	1	4.5	0.25	3.75	4	13.75	6.5	8.25	3.5	2.25
1	1	1	-0.25	1	1	-0.25	-0.25	-0.25	-0.25	1	-0.25	-0.25	1	1	1	-0.25	1	-0.25	1	1	-0.25	1	-0.25	1	1	1	-0.25	1	-0.25	0.25	3	0	5	7	13.75	6.5	8.25	3.5	2.25
1	-0.25	1	1	1	1	1	0	-0.25	0	1	1	0	-0.25	1	1	-0.25	1	0	1	1	1	1	1	1	1	-0.25	1	1	1	4	3	4	4.5	5.25	13.75	6.5	8.25	3.5	2.25
1	-0.25	1	-0.25	1	1	-0.25	-0.25	0	-0.25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	5	3.75	5.5	8.5	9	7	5	2.5	4
-0.25	-0.25	1	1	1	1	1	1	-0.25	-0.25	-0.25	-0.25	1	1	1	1	-0.25	1	1	1	1	1	1	-0.25	-0.25	1	1	1	-0.25	-0.25	4.5	5.5	3.25	4.75	7.5	9	7	5	2.5	4
1	0	-0.25	1	0	1	-0.25	1	0	0	1	-0.25	0	-0.25	1	1	-0.25	1	1	1	1	1	1	1	-0.25	1	-0.25	1	0	0	2.25	2.25	2.75	4.5	7.75	9	7	5	2.5	4
-0.25	1	1	-0.25	1	1	1	0	-0.25	0	1	-0.25	0	1	1	1	1	1	-0.25	1	1	1	1	1	1	1	1	1	1	1	4.25	4.5	3.25	3.25	8.25	14	6.5	6	2.5	2
1	1	1	1	1	1	1	1	-0.25	0	1	1	0	-0.25	1	-0.25	1	1	-0.25	1	1	1	1	0	1	1	1	1	1	1	4	4	1.5	5	6.5	14	6.5	6	2.5	2
1	-0.25	1	1	1	1	1	0	-0.25	0	1	0	-0.25	-0.25	0	-0.25	-0.25	1	-0.25	1	1	1	1	1	1	1	1	1	-0.25	-0.25	0.5	3.25	2	5	7.5	14	6.5	6	2.5	2
-0.25	-0.25	1	1	1	1	1	1	-0.25	1	1	-0.25	-0.25	1	1	1	-0.25	1	1	1	1	1	1	-0.25	1	1	1	1	1	-0.25	2.5	3.25	2	4.5	8.75	11.75	6.5	8.5	4.5	5.75
1	1	1	1	1	1	1	-0.25	1	1	1	1	1	1	1	1	-0.25	1	-0.25	1	1	1	1	-0.25	1	1	1	1	1	-0.25	5	4.75	4	5.5	9.5	11.75	6.5	8.5	4.5	5.75
-0.25	1	1	1	1	1	1	1	1	-0.25	1	1	-0.25	-0.25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.5	5.5	4	5.5	5.75	11.5	6.5	7.25	2.5	2
1	1	1	1	1	1	1	1	1	-0.25	1	1	1	1	1	1	-0.25	1	1	1	-0.25	1	1	1	1	1	1	1	1	-0.25	4.5	5.5	3	5.25	8	11.75	6.5	8.5	4.5	5.75
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.25	1	1	1	1	1	1	1	1	1	1	1	5	6	4	5	8.5	11.5	6.5	7.25	2.5	2
1	1	1	-0.25	-0.25	1	0	1	0	1	1	-0.25	1	1	1	1	1	1	-0.25	1	1	1	1	1	1	1	1	-0.25	1	1	5	3	3.5	5.25	7.5	11.5	6.5	7.25	2.5	2
1	0	1	-0.25	1	1	1	1	1	-0.25	1	0	1	0	1	1	-0.25	-0.25	-0.25	1	1	1	1	0	-0.25	1	-0.25	1	1	-0.25	4	4	4	4.25	8.5	9	7	6.5	2.5	1.5
1	1	1	1	1	1	1	1	-0.25	-0.25	1	0	0	-0.25	0	0	-0.25	-0.25	0	-0.25	-0.25	1	1	0	0	1	-0.25	-0.25	-0.25	0	3.5	2.5	1.5	4.5	5.25	9	7	6.5	2.5	1.5
-0.25	-0.25	1	1	1	1	1	-0.25	-0.25	1	1	-0.25	0	-0.25	1	1	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	1	-0.25	-0.25	1	-0.25	1	1	-0.25	0.5	1.25	2.5	1.75	6	11	7	7	1.5	4.5
1	-0.25	1	-0.25	1	1	1	1	1	1	1	-0.25	1	-0.25	1	1	-0.25	-0.25	-0.25	1	1	1	1	1	-0.25	1	-0.25	1	1	-0.25	4.75	3.5	0.5	4.75	3.5	11	7	7	1.5	4.5
1	1	1	-0.25	0	0	1	0	0	-0.25	0	-0.25	0	0	0	1	0	1	0	1	0	1	0	-0.25	1	1	-0.25	1	-0.25	-0.25	0	3	3.75	4	4.5	11	7	7	1.5	4.5
1	-0.25	1	-0.25	1	1	1	-0.25	-0.25	-0.25	1	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	1	-0.25	-0.25	-0.25	-0.25	1	1	0	1	1	-0.25	-0.25	1	4.25	5	4	2.5	4.25	9	7	6.5	2.5	1.5
-0.25	1	1	-0.25	-0.25	1	-0.25	-0.25	1	-0.25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.25	1	1	2.75	4.5	2	5	7.5	7.5	6.5	4.5	0	3.25
1	-0.25	-0.25	1	1	1	-0.25	1	-0.25	-0.25	1	-0.25	-0.25	-0.25	1	-0.25	-0.25	-0.25	-0.25	1	1	-0.25	1	1	1	1	1	1	-0.25	-0.25	0.5	1.75	0	4.5	8	6.25	7	8.5	2.5	5.5
1	-0.25	1	-0.25	1	-0.25	1	-0.25	-0.25	-0.25	1	-0.25	0	-0.25	1	1	-0.25	1	-0.25	1	1	1	-0.25	1	-0.25	1	-0.25	1	1	1	0.5	2	2	3.5	7	6.25	7	8.5	2.5	5.5
1	1	1	-0.25	1	1	1	-0.25	-0.25	-0.25	1	-0.25	-0.25	-0.25	1	1	-0.25	1	-0.25	1	1	1	1	-0.25	1	1	1	1	1	-0.25	1.75	5	0	3	7.5	7.5	6.5	4.5	0	3.25
-0.25	-0.25	-0.25	1	1	1	-0.25	0	-0.25	0	1	-0.25	1	-0.25	-0.25	1	-0.25	1	-0.25	1	-0.25	-0.25	1	0	1	1	-0.25	1	-0.25	-0.25	2	2	0.25	3.75	3.25	6.25	7	8.5	2.5	5.5
-0.25	-0.25	-0.25	1	1	-0.25	1	-0.25	-0.25	1	1	-0.25	-0.25	1	-0.25	1	1	-0.25	-0.25	-0.25	1	1	1	-0.25	1	1	1	-0.25	1	1	2	1.5	2	4	4.25	7.5	6.5	4.5	0	3.25
-0.25	-0.25	0	1	0	-0.25	-0.25	0	-0.25	-0.25	1	-0.25	-0.25	-0.25	1	-0.25	-0.25	1	-0.25	1	1	-0.25	1	0	-0.25	1	1	1	1	1	0	3	0	4	2.25	2.25	5.25	4.5	0	1.75
-0.25	1	0	1	0	-0.25	-0.25	-0.25	-0.25	0	1	0	0	0	0	-0.25	-0.25	-0.25	-0.25	1	-0.25	-0.25	1	0	1	1	1	1	1	1	0.5	2	0	2.5	2.75	2.25	5.25	4.5	0	1.75
-0.25	1	-0.25	1	1	1	1	0	-0.25	0	-0.25	1	1	-0.25	-0.25	1	-0.25	1	0	1	1	-0.25	1	-0.25	1	1	-0.25	1	-0.25	-0.25	0.5	1.25	0	2	3.25	7.75	7.5	7	2.5	2
1	-0.25	0	1	1	1	-0.25	0	-0.25	-0.25	1	-0.25	0	0	-0.25	-0.25	-0.25	1	-0.25	1	-0.25	-0.25	1	-0.25	-0.25	1	-0.25	1	1	-0.25	2	1.75	1	5.5	7	7.75	7.5	7	2.5	2
1	0	1	1	1	1	-0.25	0	-0.25	1	1	1	1	1	1	1	1	-0.25	-0.25	1	-0.25	1	1	0	1	1	1	1	1	-0.25	0.5	1.25	3.5	2	6.5	7.75	7.5	7	2.5	2
-0.25	-0.25	-0.25	1	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	1	1	-0.25	-0.25	1	-0.25	1	1	-0.25	1	1	1	1	1	-0.25	1	-0.25	1	-0.25	1	0	1	0.5	2.75	2.5	2.25	5.25	4.5	0	1.75
-0.25	-0.25	1	1	1	1	1	-0.25	1	-0.25	1	1	1	1	1	1	-0.25	1	1	-0.25	1	1	1	-0.25	1	1	1	1	1	-0.25	3.5	4.5	4	3.5	8	8	7	6.25	4.5	3.75
1	1	1	1	1	1	1	1	1	1	-0.25	1	0	1	1	1	-0.25	1	-0.25	1	1	1	1	1	1	1	1	1	1	1	5	5.5	4	5.5	9	14	7	5	4.5	4.25
1	1	1	-0.25	1	-0.25	1	1	-0.25	-0.25	1	1	1	-0.25	1	1	1	1	1	1	1	1	1	-0.25	-0.25	1	1	1	1	1	4.75	4.5	3.5	5.5	9	8	7	6.25	4.5	3.75
-0.25	1	1	1	1	1	1	1	1	1	1	1	-0.25	1	1	1	1	1	-0.25	1	1	1	1	1	1	1	1	1	1	-0.25	4.25	5.5	1.5	4.25	9	14	7	5	4.5	4.25
1	1	1	1	1	1	1	1	1	-0.25	1	1	1	-0.25	1	1	-0.25	1	-0.25	1	1	1	1	1	1	1	-0.25	1	1	-0.25	4	6	0	4.75	8.75	8	7	6.25	4.5	3.75
-0.25	-0.25	1	-0.25	1	1	1	-0.25	1	-0.25	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.25	1	1	1	1	1	1	5	3	2.5	5	9	14	7	5	4.5	4.25
1	-0.25	0	-0.25	-0.25	-0.25	-0.25	1	0	0	1	1	1	-0.25	1	1	1	1	0	-0.25	1	1	1	1	1	1	1	1	1	-0.25	2.5	2.5	1.5	3.5	4.5	13.25	6.5	5.5	4	4.75
-0.25	-0.25	1	1	1	-0.25	1	1	-0.25	-0.25	1	-0.25	-0.25	0	1	1	1	1	-0.25	1	1	1	1	1	1	1	1	1	1	1	2.5	3	0.75	5	5	7.75	6.5	2.5	3	3.75
1	1	1	0	-0.25	-0.25	1	1	0	-0.25	1	-0.25	-0.25	-0.25	0	1	-0.25	1	0	1	1	1	1	1	1	1	1	1	-0.25	-0.25	3	4	0	4.25	7	7.75	6.5	2.5	3	3.75
1	-0.25	1	-0.25	1	1	1	1	-0.25	-0.25	1	1	1	0	1	1	-0.25	1	0	-0.25	1	1	1	1	1	1	1	1	1	-0.25	1.5	3	1.25	4.5	5	13.25	6.5	5.5	4	4.75
-0.25	-0.25	0	-0.25	0	1	-0.25	1	-0.25	1	1	-0.25	0	-0.25	1	1	1	1	-0.25	1	1	1	1	1	1	1	1	1	-0.25	1	0.5	2.5	1.5	3.5	4	7.75	6.5	2.5	3	3.75
-0.25	-0.25	1	0	-0.25	1	1	1	-0.25	-0.25	1	-0.25	0	1	1	1	1	-0.25	-0.25	-0.25	1	1	1	1	-0.25	1	1	1	1	-0.25	2.5	3	3.75	4	6	13.25	6.5	5.5	4	4.75
-0.25	1	1	1	1	0	1	1	-0.25	-0.25	1	-0.25	0	-0.25	1	0	0	-0.25	0	0	1	0	1	1	-0.25	1	-0.25	-0.25	1	-0.25	0.25	1.75	0	3	2	11.75	6.75	1	3.5	0.75
1	1	1	1	1	0	1	1	-0.25	-0.25	1	1	-0.25	-0.25	1	-0.25	0	1	0	-0.25	-0.25	-0.25	1	-0.25	1	1	-0.25	-0.25	-0.25	-0.25	0	1	0	2.5	0.25	11.75	6.75	1	3.5	0.75
1	1	-0.25	-0.25	1	1	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	1	-0.25	1	1	1	-0.25	1	1	1	-0.25	-0.25	1	-0.25	1	1	1	-0.25	-0.25	0	2	0	0.5	1.75	0	3	2.95	0	2.25
1	-0.25	1	1	1	1	-0.25	-0.25	-0.25	-0.25	1	-0.25	0	1	1	1	-0.25	1	1	1	1	0	0	0	-0.25	1	0	1	0	0	0.5	0.25	3.75	1.75	5	11.75	6.75	1	3.5	0.75
-0.25	-0.25	1	1	1	1	1	-0.25	1	0	1	-0.25	0	1	1	-0.25	1	1	-0.25	1	1	1	1	-0.25	1	1	1	-0.25	1	1	3	4	1.5	4.25	9	14	7	8.5	2.5	4.25
1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.25	4.5	5	4	5.5	9.5	13.75	7	8.5	3	6
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.25	1	-0.25	1	1	1	1	1	1	1	1	-0.25	1	1	4.5	4.5	1	4.5	7.5	14	7	8.5	2.5	4.25
-0.25	-0.25	1	1	1	1	1	1	1	-0.25	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.25	1	1	1	1	1	1	3	4	1.5	5	9	13.75	7	8.5	3	6
1	1	1	1	1	1	1	1	1	1	1	1	1	-0.25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	5.5	3.5	5.5	9.5	13.75	7	8.5	3	6
1	-0.25	1	1	1	1	1	1	1	-0.25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.25	3.5	3.75	4	4.25	9.5	14	7	8.5	2.5	4.25
1	-0.25	-0.25	1	0	1	-0.25	0	0	0	1	0	-0.25	1	1	-0.25	-0.25	-0.25	0	0	1	1	1	1	1	1	1	1	1	1	1.5	3	0	3.75	9	4.75	6.5	0.5	1.5	1.25
1	0	0	1	0	1	1	0	0	0	1	-0.25	-0.25	-0.25	1	-0.25	-0.25	1	-0.25	-0.25	1	1	1	1	1	1	1	1	1	1	1.75	1	1.25	3.25	8	4.75	6.5	0.5	1.5	1.25
-0.25	-0.25	-0.25	-0.25	1	-0.25	-0.25	-0.25	1	-0.25	1	-0.25	-0.25	1	-0.25	1	-0.25	1	-0.25	1	1	1	1	-0.25	1	1	1	-0.25	-0.25	1	0.5	2.5	0.5	0.5	3.75	5.5	5	6.75	1.5	1.25
-0.25	1	0	1	1	-0.25	0	0	-0.25	-0.25	-0.25	0	0	-0.25	1	1	-0.25	1	0	1	1	1	1	1	0	0	1	-0.25	-0.25	-0.25	1	1.5	0.5	3.25	3	4.75	6.5	0.5	1.5	1.25
1	0	1	-0.25	0	1	0	0	-0.25	0	1	1	0	-0.25	0	1	-0.25	1	-0.25	1	-0.25	-0.25	1	1	1	1	0	1	-0.25	-0.25	1	1.5	3	0.25	5.75	5.5	5	6.75	1.5	1.25
1	1	0	-0.25	1	-0.25	-0.25	0	-0.25	-0.25	1	-0.25	-0.25	-0.25	0	1	-0.25	1	-0.25	1	1	-0.25	1	1	1	1	-0.25	1	1	0	1.5	1	2	5	5.5	5.5	5	6.75	1.5	1.25
-0.25	-0.25	1	1	1	1	-0.25	1	1	-0.25	1	-0.25	-0.25	1	1	1	1	1	-0.25	1	1	1	1	1	1	1	1	1	1	1	2	5	3.5	4.25	7.75	13.75	7	8	2.5	4.75
1	0	1	1	1	1	1	1	1	0	1	-0.25	-0.25	1	1	1	-0.25	1	-0.25	1	1	1	1	1	1	1	1	1	1	1	4	4.5	4	4.75	8	13.75	6.5	8	4	2.75
1	-0.25	-0.25	1	1	1	1	1	1	1	1	-0.25	-0.25	1	1	1	-0.25	1	-0.25	1	1	1	1	1	1	1	1	1	1	-0.25	4	2	3.5	3	8	13.75	7	8	2.5	4.75
1	-0.25	1	1	1	1	1	1	1	-0.25	1	-0.25	-0.25	1	-0.25	1	-0.25	1	-0.25	1	1	1	1	1	1	1	1	1	1	1	4	5	3.75	5.5	9.5	13.75	7	8	2.5	4.75
1	-0.25	1	1	1	1	1	-0.25	1	-0.25	1	1	1	1	-0.25	1	1	1	-0.25	1	1	1	1	1	1	1	1	-0.25	1	1	2.5	5	2	3.5	8	13.75	6.5	8	4	2.75
1	-0.25	1	1	1	1	1	1	1	-0.25	1	1	-0.25	1	-0.25	1	-0.25	-0.25	1	-0.25	-0.25	1	1	1	1	1	1	1	1	1	3.25	5.5	1	2.5	9	13.75	6.5	8	4	2.75
-0.25	1	-0.25	-0.25	1	-0.25	1	-0.25	-0.25	1	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	1	1	-0.25	1	1	1	1	1	1	1	-0.25	0.75	1.5	0.5	2.25	9.25	9.25	7	7.5	2.5	4
1	0	-0.25	-0.25	1	1	0	0	-0.25	0	0	-0.25	-0.25	1	-0.25	1	1	1	-0.25	0	1	1	1	0	1	1	1	-0.25	1	1	1.5	2.25	1.75	4.5	7.5	9.25	7	7.5	2.5	4
1	1	1	1	1	1	-0.25	-0.25	-0.25	1	0	-0.25	-0.25	1	1	-0.25	-0.25	1	-0.25	-0.25	-0.25	1	1	1	-0.25	1	1	1	-0.25	0	0.75	4.75	1	5.25	9	9.25	7	7.5	2.5	4
-0.25	-0.25	1	-0.25	1	-0.25	-0.25	1	-0.25	-0.25	0	1	0	0	0	1	-0.25	-0.25	-0.25	0	1	1	1	-0.25	1	1	1	-0.25	-0.25	-0.25	1	3	3	3.5	6	9	7	8.5	4.5	5
-0.25	-0.25	0	-0.25	1	1	-0.25	0	-0.25	-0.25	0	-0.25	0	-0.25	0	1	1	1	-0.25	1	1	-0.25	1	0	1	1	1	1	-0.25	-0.25	2.5	3	2	5	6.75	9	7	8.5	4.5	5
-0.25	1	0	-0.25	1	1	1	0	-0.25	0	0	-0.25	-0.25	-0.25	0	-0.25	1	-0.25	-0.25	1	1	1	1	1	1	1	1	1	1	-0.25	0.75	3.5	1	4.5	8	9	7	8.5	4.5	5
